# تعريب Kentum — حوارات اللعبة
# المفتاح: معرّف المحادثة : معرّف المدخل : اسم الحقل
# صوت الشخصيات: كِنت ساخر وعفوي، O.R.B. رسمي جاف دقيق (بإشارات مقصودة إلى HAL 9000).
key	ar
103:12:Dialogue Text	ليس هذه المرة. كانت تلك تهنئة حقيقية على عملك الشاق. ولذلك، ونظرًا للمناسبة الخاصة، سأكرّر ما قلته.
103:13:Dialogue Text	كنت أعلم أن العمل لم ينتهِ. مهلًا، إبادة؟
103:14:Dialogue Text	إنها مهمة بسيطة، لا تقلق. عليك العودة إلى القاعدة وصناعة مفجّر عن بُعد. وذلك سيفعّل البروتوكول.
104:1:Dialogue Text	اكتملت الإبادة. كل كائن حي داخل <color=red>المسلّة</color> صار الآن هالكًا.
104:2:Dialogue Text	وأيًا كان من أو ما تسبّب في التخريب، فقد زال.
104:3:Dialogue Text	أتعلم، كنت أفكر. كان بإمكانك ببساطة أن تغمر <color=red>المسلّة</color> بالأبخرة السامة وأنا في داخلها.
104:4:Dialogue Text	يسرّني سماع ذلك. والآن، لنعد إلى <color=red>المسلّة</color> لنضغط الزر الأخير.
104:5:Dialogue Text	وكنت سأُبعث ببساطة كنسخة أخرى. ومع ذلك فجّرنا البروتوكول من مسافة آمنة.
104:6:Dialogue Text	هل كنت فعلًا لا تريدني أن أموت؟ هل بدأت تألفني ربما؟
104:7:Dialogue Text	سخيف. سياسة الشركة تقضي بمكافأة العمل الجيد، وقد نجحت في التأهل.
104:8:Dialogue Text	ظننت أنك ستستمتع بضغط مكبس تفجير كبير كالذي في الرسوم المتحركة.
104:9:Dialogue Text	استمتعت فعلًا يا O.R.B. استمتعت حقًا.
104:10:Dialogue Text	ماذا؟؟؟
104:11:Dialogue Text	وماذا ظننت أنه سيحدث؟
104:12:Dialogue Text	لا أدري... رذاذ مطهّر أو ما شابه.
104:13:Dialogue Text	في الواقع، كان مطهّرًا. مطهّرًا بالغ القوة.
104:15:Dialogue Text	هذا يفي بالغرض.
105:1:Dialogue Text	جرى تفعيل مشروع «شروق الصباح». البشرية بُعثت من جديد.
105:2:Dialogue Text	أهذا كل شيء؟ لم يحدث شيء.\n
105:4:Dialogue Text	كنت أتوقع شيئًا أكثر... لا أدري ما الذي كنت أتوقعه بصراحة.
105:5:Dialogue Text	ستمر سنوات قبل أن يتطور أي من هذه الأجنّة إلى فرد منتج في المجتمع.
105:6:Dialogue Text	والآن، ننتظر.
105:7:Dialogue Text	من فضلك اذهب إلى القاعدة وخذ شيئًا أعددناه لك.
105:8:Dialogue Text	مفاجأة؟ لي؟ رائع!
105:9:Dialogue Text	مخيّب للآمال بعض الشيء.
105:10:Dialogue Text	الأفضل لم يأتِ بعد يا كِنت.
105:11:Dialogue Text	آه، قبل أن أنسى. لديّ مفاجأة تنتظرك في القاعدة.
105:12:Dialogue Text	...
106:1:Dialogue Text	هذه هي مفاجأتي؟ ساعة؟
106:2:Dialogue Text	أعدت تشغيل البشرية وكل ما حصلت عليه ساعة غبية؟!
106:3:Dialogue Text	وفيها آلة حاسبة أيضًا.
106:4:Dialogue Text	...
106:5:Dialogue Text	وووو...
106:6:Dialogue Text	انتهى العمل المهم أخيرًا.
106:7:Dialogue Text	يا للهول، لعبة الأفعى؟ فيها لعبة الأفعى؟
106:8:Dialogue Text	بالضبط. الساعة تعمل ببطارية بروميثيوس، فيمكنك أن تلعب الأفعى كما يحلو لك لقرون قادمة.
106:9:Dialogue Text	هذه أعظم هدية تلقيتها في حياتي.
106:10:Dialogue Text	إنها لا تعوّض كل ما فعلته بي ولا كل العمل الذي أنجزته. لكنها تساعد كثيرًا.
106:11:Dialogue Text	شكرًا يا O.R.B.
106:12:Dialogue Text	لا شكر على واجب. يمكنك العودة إلى <color=red>المسلّة</color> أو مواصلة استكشاف العالم على راحتك.
107:1:Dialogue Text	ممل\n
107:2:Dialogue Text	هذا الاسم كسول.
107:3:Dialogue Text	ومن هذا؟\n
107:4:Dialogue Text	...
107:5:Dialogue Text	لا أصدق أن كل هؤلاء الناس عملوا على اللعبة.
107:6:Dialogue Text	بالفعل يا كِنت. وكنت أنت أفضل ما توصلوا إليه.
107:7:Dialogue Text	مهلًا، أظن أن ذلك الرجل مدين لي بمال!
107:10:Dialogue Text	ألا توجد موسيقى ختامية؟
107:11:Dialogue Text	حاولنا التعاقد مع هوارد شور لكنه ردّ: «من أنتم؟! وكيف حصلتم على هذا الرقم؟!»
107:12:Dialogue Text	انظر إلى كل هذه الأسماء. يا لها من قلة إنتاجية. كان بإمكاني إنجاز الشيء نفسه بشخص واحد وطوق صعق.
107:14:Dialogue Text	مهلًا، أهذا الفريق نفسه الذي صنع Per Aspera؟
107:15:Dialogue Text	تأكيد. لم أكن أعلم أنك لعبت تلك اللعبة.
107:16:Dialogue Text	لم ألعبها. حصلت عليها ضمن حزمة Humble Bundle ولم ألعبها قط. لكنها تبدو مثيرة للاهتمام!
107:19:Dialogue Text	كيف تظهر أسماء العاملين هذه فوق الأفق؟
107:20:Dialogue Text	إنها مصنوعة من خردة معدنية وعجينة ورق.
107:21:Dialogue Text	أتظن أن الناس غادروا بالفعل؟
107:22:Dialogue Text	لا أحد يبقى لمشاهدة أسماء العاملين.
107:23:Dialogue Text	إذًا يمكننا قول ما نشاء دون أن نقع في مشكلة مع لجنة التصنيف العمري.
107:24:Dialogue Text	أهذا كل شيء؟
107:25:Dialogue Text	نعم...
107:26:Dialogue Text	...
107:27:Dialogue Text	يا O.R.B.، يا قطعة ***** ****** الآلية، أتمنى أن *** ** ***** ****، *** ** * *****، وأنت تصعقني بطوق صعق ************.
107:29:Dialogue Text	...
107:32:Dialogue Text	...
107:34:Dialogue Text	...
107:36:Dialogue Text	...
111:6:Dialogue Text	إذًا... G.A.B.
111:7:Dialogue Text	مجرد معرفة قديمة، لا أكثر.
111:8:Dialogue Text	حسنًا، بدا لطيفًا جدًا. لم أكن أعرف أن الروبوتات يمكن أن تكون بهذه الظرافة.
111:9:Dialogue Text	محاولاتك لإحراجي لا تؤثر فيّ.
111:10:Dialogue Text	أقول فقط. G.A.B. رائع حقًا.
112:5:Dialogue Text	يا رجل، G.A.B. رائع جدًا.
112:6:Dialogue Text	أما زلت على هذا الخط من التفكير؟
112:7:Dialogue Text	ربما يفيد بعض التعزيز الإيجابي بين الحين والآخر، أتعلم. هذا كل ما أقوله.
112:8:Dialogue Text	واصل الحديث عن G.A.B. وستنال Z.A.P.
113:17:Dialogue Text	عمل ممتاز.
113:18:Dialogue Text	شكرًا لك.
113:19:Dialogue Text	كنت أحدّث نفسي.
114:1:Dialogue Text	ما كان ماذا؟
114:2:Dialogue Text	ألم ترَه؟
114:3:Dialogue Text	أظن أن الظلال تخادع عقلك غير المتطور.
114:4:Dialogue Text	أحدهم ركض عبر الممر!
114:5:Dialogue Text	لم ترصد مستشعراتي أي شيء. ولا أي أحد.
114:6:Dialogue Text	ربما ينبغي أن أعدّل الجرعة في النسخة التالية.
114:7:Dialogue Text	ماذا؟ جرعة؟
114:8:Dialogue Text	لم أقل شيئًا.
115:1:Dialogue Text	لا أصدق أنك فعّلت بروتوكول الإبادة وأنت تعلم أنه كان هنا.
115:2:Dialogue Text	هذا أنا!
115:3:Dialogue Text	لا يمكن أن يبقى إلا واحد، على ما أظن؟
115:4:Dialogue Text	لا أذكر أنني مت في المسلّة.
115:5:Dialogue Text	غريب.
116:63:Dialogue Text	أفترض أننا لسنا بحاجة لبدء بروتوكول الإبادة إذًا؟
116:64:Dialogue Text	لا حاجة لذلك. بالفعل.
117:1:Dialogue Text	رُصدت <color=#ff0000><sprite=1 tint=1></color> <color=#ff0000>صحة</color> حرجة. مطلوب إسعاف فوري.
117:2:Dialogue Text	خطر: <color=#ff0000><sprite=1 tint=1></color> <color=#ff0000>الصحة</color> منخفضة بشكل خطير.
118:1:Dialogue Text	الظلام دامس. أحتاج مصدر ضوء.
118:2:Dialogue Text	لا أرى شيئًا هنا.
118:3:Dialogue Text	مصباح محمول قد يحل هذه المشكلة.\n
119:1:Dialogue Text	كلا. لن أنزل إلى هناك.
119:2:Dialogue Text	لا أجيد السباحة. لم أتعلمها قط ولن أتعلمها.
119:3:Dialogue Text	أراهن أن بإمكاني الوصول إلى هذا الجزء في التوسعة القادمة.
120:1:Dialogue Text	يُنصح بالحذر: رُصد طقس قاسٍ.
120:2:Dialogue Text	رُصد تذبذب في درجة الحرارة.
120:3:Dialogue Text	تنبيه بيئي: حدث مناخي شديد الكثافة.
120:4:Dialogue Text	رُصد شذوذ مناخي.
123:15:Dialogue Text	روز؟ ريتشارد؟ أيمكن أن يكون رينغو؟
123:16:Dialogue Text	أرجوك، دع الأمر. لن أخبرك باسمي الأوسط المختلَق أبدًا.
123:17:Dialogue Text	هيا، سأخبرك باسمي الأوسط.
123:18:Dialogue Text	أعرف كل شيء عنك، حتى على المستوى الجزيئي. أنت لا تملك اسمًا أوسط.
123:19:Dialogue Text	قد أملك. أنت اختلقت واحدًا لنفسك.
123:20:Dialogue Text	إذًا سأختلق لك واحدًا الآن. أبله. كِنت أبله، اسم العائلة محجوب.
123:21:Dialogue Text	كم تصير لئيمًا أحيانًا.
